report_id,reported_at,resolved_at,issue_type,severity,lat,lon,street_name,channel,estimated_impact_cost,district_hint,resolution_days,is_unresolved,report_month,report_week,severity_band,district
MR200468,2025-09-22 18:38:00,2025-11-01 07:49:20,broken traffic light,5.0,37.75854784620036,-122.477513025738,Cedar Rd,web,2211.63,D06,39.0,False,2025-09,2025-09-22/2025-09-28,high,Central Exchange
MR200370,2025-09-22 18:38:53,2025-09-30 15:22:05,sidewalk obstruction,2.0,37.80446692146316,-122.459364108772,Harbor Ave,web,645.51,D10,7.0,False,2025-09,2025-09-22/2025-09-28,low,North Commons
MR215833,2025-09-22 20:06:39,,blocked lane,5.0,37.69540928990924,-122.382798543976,Market St,app,1607.81,D04,176.0,True,2025-09,2025-09-22/2025-09-28,high,Bayview
MR215383,2025-09-22 20:47:11,2025-09-29 16:06:42,sidewalk obstruction,2.0,37.75477,-122.51869,Maple Dr,PHONE,517.99,D05,6.0,False,2025-09,2025-09-22/2025-09-28,low,University
MR214529,2025-09-22 21:34:10,,unsafe crossing,5.0,37.759635,-122.4437,River Rd,app,1751.81,D06,176.0,True,2025-09,2025-09-22/2025-09-28,high,Midtown
MR216837,2025-09-23 00:00:00,,missing sign,3.0,37.78205119447748,-122.481785059162,Cedar Rd,app,306.76,D06,176.0,True,2025-09,2025-09-22/2025-09-28,medium,Central Exchange
MR215186,2025-09-23 00:00:00,,pothole near crossing,3.0,37.69101141166675,-122.374443865183,Broadway,,448.18,D11,176.0,True,2025-09,2025-09-22/2025-09-28,medium,Bayview
MR204765,2025-09-23 00:25:04,2025-09-29 15:38:55,sidewalk obstruction,2.0,37.82035463988608,-122.499095756497,Maple Dr,Web Form,,D10,6.0,False,2025-09,2025-09-22/2025-09-28,low,North Commons
MR202328,2025-09-23 00:41:30,2025-10-04 10:36:10,pothole near crossing,3.0,37.8226159266868,-122.470538229559,Broadway,PHONE,253.43,D10,11.0,False,2025-09,2025-09-22/2025-09-28,medium,North Commons
MR213885,2025-09-23 02:24:46,,unsafe crossing,5.0,37.77510416554242,-122.501611487982,Grant St,app,1577.66,D03,176.0,True,2025-09,2025-09-22/2025-09-28,high,University
MR214508,2025-09-23 03:03:00,2025-09-30 14:19:16,missing sign,2.0,37.80797737355412,-122.480000078927,Broadway,app,418.11,D10,7.0,False,2025-09,2025-09-22/2025-09-28,low,North Commons
MR202858,2025-09-23 04:08:24,2025-09-27 10:42:58,bus stop damage,4.0,37.70852754024742,-122.446481563017,River Rd,phone,,D03,4.0,False,2025-09,2025-09-22/2025-09-28,high,Old Market
MR205150,2025-09-23 04:23:09,2025-10-10 12:38:43,unsafe crossing,2.0,37.76416975025949,-122.450334208695,Harbor Ave,web,772.59,D06,17.0,False,2025-09,2025-09-22/2025-09-28,low,Central Exchange
MR215021,2025-09-23 04:45:58,2025-09-28 00:00:00,missing sign,2.0,37.79120491602578,-122.450535296819,Cedar Rd,web,155.19,D10,4.0,False,2025-09,2025-09-22/2025-09-28,low,North Commons
MR214760,2025-09-23 06:01:33,2025-09-28 16:12:41,unsafe crossing,4.0,37.705009,-122.40234,Harbor Ave,App,,D03,5.0,False,2025-09,2025-09-22/2025-09-28,high,Civic East
MR209183,2025-09-23 09:32:52,2025-09-28 00:00:00,unsafe crossing,3.0,37.710377597184085,-122.399589168779,Hillcrest Ave,app,2254.11,D04,4.0,False,2025-09,2025-09-22/2025-09-28,medium,Civic East
MR212345,2025-09-23 10:59:46,,unsafe crossing,5.0,37.74516970368926,-122.518195918382,River Rd,phone,647.47,D05,176.0,True,2025-09,2025-09-22/2025-09-28,high,University
MR207215,2025-09-23 14:21:19,2025-09-26 22:17:42,blocked lane,5.0,37.82426571331052,-122.519101115343,Maple Dr,phone,2532.08,D09,3.0,False,2025-09,2025-09-22/2025-09-28,high,West Junction
MR213403,2025-09-23 15:56:07,2025-10-01 22:10:45,missing sign,3.0,37.839000000000006,-122.450535296819,Pine Ave,app,515.34,D06,8.0,False,2025-09,2025-09-22/2025-09-28,medium,North Commons
MR221836,2025-09-23 16:55:50,2025-10-08 07:00:07,unsafe crossing,5.0,37.81160045760498,-122.54126025157,Broadway,email,1148.84,D09,14.0,False,2025-09,2025-09-22/2025-09-28,high,West Junction
MR207011,2025-09-23 21:20:44,2025-09-30 07:33:29,blocked lane,4.0,37.70689,-122.38311,Maple Dr,app,1068.96,D01,6.0,False,2025-09,2025-09-22/2025-09-28,high,Bayview
MR209813,2025-09-23 22:10:21,2025-10-10 20:45:55,bus stop damage,2.0,37.73720467735152,-122.508618501195,Cedar Rd,mobile app,1071.73,D05,16.0,False,2025-09,2025-09-22/2025-09-28,low,University
MR214545,2025-09-23 23:05:21,2025-10-04 16:00:00,sidewalk obstruction,5.0,37.6928712739988,-122.439914108686,Union Blvd,app,309.13,D03,10.0,False,2025-09,2025-09-22/2025-09-28,high,Civic East
MR213271,2025-09-23 23:30:49,2025-10-04 20:50:08,pothole near crossing,4.0,37.823,-122.511,Cedar Rd,web,836.79,,10.0,False,2025-09,2025-09-22/2025-09-28,high,West Junction
MR204516,2025-09-24 00:00:00,2025-09-26 00:00:00,bus stop damage,2.0,37.69428865313639,-122.503905046335,Union Blvd,app,,D02,2.0,False,2025-09,2025-09-22/2025-09-28,low,Old Market
MR219966,2025-09-24 00:00:00,2025-10-10 16:29:00,unsafe crossing,4.0,37.836,-122.411369,Market St,app,1975.02,D11,16.0,False,2025-09,2025-09-22/2025-09-28,high,Medical Quarter
MR205213,2025-09-24 00:00:00,2025-09-28 17:56:15,missing sign,5.0,37.77299604154327,-122.523515339238,Elm St,app,588.2,D05,4.0,False,2025-09,2025-09-22/2025-09-28,high,University
MR218933,2025-09-24 00:00:00,2025-10-09 20:56:44,broken traffic light,3.0,37.70139506852017,-122.438003002802,Transit Way,app,,D03,15.0,False,2025-09,2025-09-22/2025-09-28,medium,Civic East
MR209077,2025-09-24 01:50:54,2025-09-29 02:14:25,missing sign,3.0,37.69090638847151,-122.544128743166,Hillcrest Ave,app,311.0,,5.0,False,2025-09,2025-09-22/2025-09-28,medium,Harbor North
MR200950,2025-09-24 05:17:29,,pothole near crossing,3.0,37.707848423957614,-122.373335099808,Pine Ave,,500.15,D04,175.0,True,2025-09,2025-09-22/2025-09-28,medium,Bayview
MR207850,2025-09-24 06:13:00,,unsafe crossng,4.0,37.762,-122.4157,Union Blvd,app,1976.02,D07,175.0,True,2025-09,2025-09-22/2025-09-28,high,Midtown
MR201532,2025-09-24 06:52:45,2025-09-28 08:00:51,unsafe crossing,1.0,37.80286621904364,-122.538300393509,Broadway,app,964.18,,4.0,False,2025-09,2025-09-22/2025-09-28,low,West Junction
MR220667,2025-09-24 07:23:38,2025-09-28 00:00:00,bus stop damage,3.0,37.7524,-122.475,Transit Way,app,786.45,,3.0,False,2025-09,2025-09-22/2025-09-28,medium,Central Exchange
MR205246,2025-09-24 08:01:55,,unsafe crossing,4.0,37.72981627801885,-122.464418054605,Maple Dr,app,,D06,175.0,True,2025-09,2025-09-22/2025-09-28,high,Old Market
MR209519,2025-09-24 10:39:54,2025-10-01 13:29:04,unsafe crossing,3.0,37.72030773247207,-122.520876845348,Market St,web,2204.14,D01,7.0,False,2025-09,2025-09-22/2025-09-28,medium,Harbor North
MR214925,2025-09-24 11:59:09,2025-10-08 22:46:36,unsafe crossing,4.0,37.715656812087445,-122.519097564136,Market St,app,1548.21,D01,14.0,False,2025-09,2025-09-22/2025-09-28,high,Harbor North
MR200099,2025-09-24 15:55:48,2025-09-27 14:03:18,sidewalk obstruction,3.0,37.6975560973219,-122.380329183016,Grant St,app,279.0,D04,2.0,False,2025-09,2025-09-22/2025-09-28,medium,Bayview
MR218439,2025-09-24 16:23:05,,blocked lane,5.0,37.70842976675515,-122.367721521106,,email,3342.04,D04,174.0,True,2025-09,2025-09-22/2025-09-28,high,Bayview
MR216746,2025-09-24 16:45:55,2025-10-16 09:39:46,blocked lane,4.0,37.69980439588233,-122.374792958297,Elm St,web,2063.86,D04,21.0,False,2025-09,2025-09-22/2025-09-28,high,Bayview
MR212762,2025-09-24 19:10:41,,bus stop damage,2.0,37.75171,-122.4,Broadway,web,780.71,D08,174.0,True,2025-09,2025-09-22/2025-09-28,low,Midtown
MR210773,2025-09-24 20:12:24,,blocked lane,5.0,37.79136342804342,-122.543863821261,Union Blvd,app,2496.5,,174.0,True,2025-09,2025-09-22/2025-09-28,high,University
MR219662,2025-09-25 00:00:00,,bus stop damage,3.0,37.77712079565198,-122.539292314997,Elm St,phone,1237.81,D09,174.0,True,2025-09,2025-09-22/2025-09-28,medium,University
MR216621,2025-09-25 00:00:00,2025-09-28 13:02:32,pothole near crossing,2.0,37.69618088077279,-122.534293937153,Market St,email,636.42,D10,3.0,False,2025-09,2025-09-22/2025-09-28,low,Harbor North
MR212103,2025-09-25 00:00:00,,sidewalk obstruction,2.0,37.69288786717439,-122.434672962844,Transit Way,phone,,D03,174.0,True,2025-09,2025-09-22/2025-09-28,low,Civic East
MR217846,2025-09-25 00:00:00,,bus stop damage,3.0,37.70747150431996,-122.504808730118,Pine Ave,app,933.03,D06,174.0,True,2025-09,2025-09-22/2025-09-28,medium,Old Market
MR218904,2025-09-25 00:00:00,,sidewalk obstruction,3.0,37.7572090115075,-122.549368811859,Broadway,app,238.78,D05,174.0,True,2025-09,2025-09-22/2025-09-28,medium,University
MR215368,2025-09-25 00:00:00,2025-10-03 16:01:11,blocked lane,1.0,37.798,-122.366,River Rd,app,,,8.0,False,2025-09,2025-09-22/2025-09-28,low,Airport Link
MR214923,2025-09-25 00:00:00,2025-09-30 21:52:44,sidewalk obstruction,3.0,37.7379,-122.520683,,email,664.09,D05,5.0,False,2025-09,2025-09-22/2025-09-28,medium,University
MR221680,2025-09-25 00:23:12,2025-10-15 10:25:48,bus stop damage,1.0,37.817128609759614,-122.441415442171,Broadway,app,322.57,D11,20.0,False,2025-09,2025-09-22/2025-09-28,low,Medical Quarter
MR207269,2025-09-25 00:29:00,2025-09-26 11:54:36,unsafe crossing,1.0,37.758349341502296,-122.414331553677,Hillcrest Ave,,2096.17,D07,1.0,False,2025-09,2025-09-22/2025-09-28,low,Midtown
MR216969,2025-09-25 00:36:53,,unsafe crossing,4.0,37.7206,-122.528,Pine Ave,web,1211.37,D01,174.0,True,2025-09,2025-09-22/2025-09-28,high,Harbor North
MR207698,2025-09-25 02:36:32,2025-09-28 13:11:35,blocked lane,4.0,37.70706155013095,-122.358771824048,Transit Way,app,1433.11,D04,3.0,False,2025-09,2025-09-22/2025-09-28,high,Bayview
MR210247,2025-09-25 05:43:18,,unsafe crossing,4.0,37.7673389933541,-122.533848819622,Broadway,web,2119.17,D05,174.0,True,2025-09,2025-09-22/2025-09-28,high,University
MR204811,2025-09-25 06:04:13,2025-09-28 00:00:00,blocked lane,3.0,37.747544,-122.4039,River Rd,app,,D07,2.0,False,2025-09,2025-09-22/2025-09-28,medium,Midtown
MR212814,2025-09-25 09:13:36,,pothole near crossing,4.0,37.76271665123646,-122.530245590351,Market St,app,514.42,D04,174.0,True,2025-09,2025-09-22/2025-09-28,high,University
MR205142,2025-09-25 09:30:41,2025-10-05 20:37:32,pothole near crossing,2.0,37.692559037269575,-122.437714301098,,app,493.97,D03,10.0,False,2025-09,2025-09-22/2025-09-28,low,Civic East
MR220942,2025-09-25 10:35:26,2025-10-01 18:30:16,pothole near crossing,3.0,37.75389352888908,-122.471798632507,River Rd,phone,723.55,D06,6.0,False,2025-09,2025-09-22/2025-09-28,medium,Central Exchange
MR209940,2025-09-25 10:46:00,2025-09-30 08:03:24,unsafe crossing,3.0,37.75783030755215,-122.424969007928,Elm St,app,,D11,4.0,False,2025-09,2025-09-22/2025-09-28,medium,Midtown
MR218371,2025-09-25 11:00:00,,blocked lane,5.0,37.68359493834216,-122.358736729129,Maple Dr,web,1828.6,D04,174.0,True,2025-09,2025-09-22/2025-09-28,high,Bayview
MR218778,2025-09-25 12:08:49,,unsafe crossing,2.0,37.71893,-122.483,Harbor Ave,app,1426.2,D02,173.0,True,2025-09,2025-09-22/2025-09-28,low,Old Market
MR220630,2025-09-25 12:24:00,,broken traffic light,4.0,37.6917,-122.47931,River Rd,,5471.49,D02,173.0,True,2025-09,2025-09-22/2025-09-28,high,Old Market
MR219957,2025-09-25 12:39:06,2025-10-07 23:31:24,broken traffic light,4.0,37.817061,-122.434404,Union Blvd,app,4625.1,D11,12.0,False,2025-09,2025-09-22/2025-09-28,high,Medical Quarter
MR220501,2025-09-25 12:45:29,,blocked lane,4.0,37.80112391233424,-122.400865334363,River Rd,,2872.72,D12,173.0,True,2025-09,2025-09-22/2025-09-28,high,Medical Quarter
MR201138,2025-09-25 13:59:51,2025-10-30 06:53:48,broken traffic light,4.0,37.74006917319437,-122.474153776496,Harbor Ave,web,6369.42,D06,34.0,False,2025-09,2025-09-22/2025-09-28,high,Central Exchange
MR208094,2025-09-25 14:15:54,2025-10-04 08:44:06,blocked lane,3.0,37.809336522538,-122.49349379645,River Rd,web,,D10,8.0,False,2025-09,2025-09-22/2025-09-28,medium,North Commons
MR217985,2025-09-25 17:38:42,,missing sign,4.0,37.70400990229724,-122.364339360613,Harbor Ave,email,686.57,D04,173.0,True,2025-09,2025-09-22/2025-09-28,high,Bayview
MR209175,2025-09-25 20:52:02,2025-09-30 06:49:59,missing sign,3.0,37.797688207496215,-122.514956738141,Broadway,,342.43,D09,4.0,False,2025-09,2025-09-22/2025-09-28,medium,West Junction
MR204343,2025-09-25 22:11:30,2025-09-30 14:21:09,unsafe crossing,2.0,37.69346,-122.379,Elm St,email,1444.19,D04,4.0,False,2025-09,2025-09-22/2025-09-28,low,Bayview
MR216158,2025-09-26 00:47:59,,pothole near crossing,5.0,37.813271643290825,-122.381171194378,Market St,phone,498.1,D12,173.0,True,2025-09,2025-09-22/2025-09-28,high,Airport Link
MR209996,2025-09-26 02:52:20,,missing sign,2.0,37.81312,-122.426781,Broadway,phone,269.86,D06,173.0,True,2025-09,2025-09-22/2025-09-28,low,Medical Quarter
MR202633,2025-09-26 03:18:55,2025-10-04 11:49:59,broken traffic light,5.0,37.75314338088994,-122.392183152683,,app,2012.18,D08,8.0,False,2025-09,2025-09-22/2025-09-28,high,Riverside
MR205516,2025-09-26 08:49:00,,sidewalk obstruction,4.0,37.71113325048491,-122.410596600732,Harbor Ave,phone,355.02,D03,173.0,True,2025-09,2025-09-22/2025-09-28,high,Civic East
MR208731,2025-09-26 10:02:52,2025-10-04 23:48:00,blocked lane,4.0,37.76105,-122.37922,Grant St,phone,1609.76,D08,8.0,False,2025-09,2025-09-22/2025-09-28,high,Riverside
MR212020,2025-09-26 12:13:48,2025-09-28 04:40:41,blocked lane,5.0,37.801709,-122.45,,app,2604.2,D11,1.0,False,2025-09,2025-09-22/2025-09-28,high,Medical Quarter
MR220199,2025-09-26 12:26:13,,pothole near crossing,5.0,37.72672154803136,-122.408747159162,Harbor Ave,app,,D03,172.0,True,2025-09,2025-09-22/2025-09-28,high,Civic East
MR212302,2025-09-26 12:29:28,,blocked lane,5.0,37.76359134776384,-122.514521050484,Grant St, call center ,1439.91,D05,172.0,True,2025-09,2025-09-22/2025-09-28,high,University
MR204129,2025-09-26 15:11:11,,pothole near crossing,5.0,37.76209957450156,-122.520772746861,Elm St,app,762.37,D05,172.0,True,2025-09,2025-09-22/2025-09-28,high,University
MR217942,2025-09-26 18:04:29,,missing sign,4.0,37.76697172212845,-122.485117853426,Hillcrest Ave,phone,353.17,D06,172.0,True,2025-09,2025-09-22/2025-09-28,high,Central Exchange
MR206477,2025-09-26 21:03:36,,broken traffic light,3.0,37.74986110978564,-122.471734130846,,Web Form,2509.15,D06,172.0,True,2025-09,2025-09-22/2025-09-28,medium,Central Exchange
MR217950,2025-09-26 21:43:52,,missing sign,3.0,37.82645203840244,-122.424843366524,Maple Dr,email,233.18,D11,172.0,True,2025-09,2025-09-22/2025-09-28,medium,Medical Quarter
MR200899,2025-09-26 23:44:43,2025-09-28 20:25:16,unsafe crossing,3.0,37.75216215107302,-122.365193781563,River Rd,app,1797.65,D08,1.0,False,2025-09,2025-09-22/2025-09-28,medium,Riverside
MR211580,2025-09-26 23:45:13,,sidewalk obstruction,4.0,37.82300021362837,-122.388667476153,Cedar Rd,phone,402.03,D12,172.0,True,2025-09,2025-09-22/2025-09-28,high,Airport Link
MR219376,2025-09-27 00:00:00,,blocked lane,2.0,37.76483669203383,-122.487758896411,Hillcrest Ave,phone,1245.04,D06,172.0,True,2025-09,2025-09-22/2025-09-28,low,Central Exchange
MR214236,2025-09-27 00:00:00,2025-10-10 13:14:20,busstop damage,3.0,37.70823347628356,-122.371835892987,Market St,app,1194.0,D04,13.0,False,2025-09,2025-09-22/2025-09-28,medium,Bayview
MR205271,2025-09-27 00:00:00,,sidewalk obstruction,4.0,37.77332390752071,-122.509576491854,River Rd,email ,464.62,D01,172.0,True,2025-09,2025-09-22/2025-09-28,high,University
MR206595,2025-09-27 02:45:57,,missing sign,3.0,37.818,-122.517477,Broadway,app,197.51,D09,172.0,True,2025-09,2025-09-22/2025-09-28,medium,West Junction
MR221137,2025-09-27 03:28:43,2025-10-10 17:52:29,unsafe crossing,4.0,37.81653199981288,-122.432274225547,Hillcrest Ave,web,1805.34,D11,13.0,False,2025-09,2025-09-22/2025-09-28,high,Medical Quarter
MR203911,2025-09-27 03:50:29,,unsafe crossing,5.0,37.83064500109603,-122.494407428752,Harbor Ave,app,1817.22,,172.0,True,2025-09,2025-09-22/2025-09-28,high,North Commons
MR209981,2025-09-27 05:28:16,2025-10-06 12:51:48,blocked lane,5.0,37.824396701823126,-122.400865334363,Grant St,web,,D03,9.0,False,2025-09,2025-09-22/2025-09-28,high,Medical Quarter
MR201755,2025-09-27 06:24:12,,sidewalk obstruction,3.0,37.717085259705385,-122.534701886342,Broadway,Web Form,,,172.0,True,2025-09,2025-09-22/2025-09-28,medium,Harbor North
MR213319,2025-09-27 06:27:28,2025-09-29 20:54:11,pothole near crossing,4.0,37.8000548803228,-122.367272895859,Grant St,web,,D12,2.0,False,2025-09,2025-09-22/2025-09-28,high,Airport Link
MR200966,2025-09-27 08:19:48,,unsafe crossing,3.0,37.80017432853504,-122.434806828794,Pine Ave,app,775.1,D02,172.0,True,2025-09,2025-09-22/2025-09-28,medium,Medical Quarter
MR203620,2025-09-27 08:42:54,,broken traffic light,3.0,37.748,-122.52076,Broadway,web,3640.42,D05,172.0,True,2025-09,2025-09-22/2025-09-28,medium,University
MR207421,2025-09-27 12:04:12,,broken traffic light,5.0,37.75845836379833,-122.54174474192,Pine Ave,phone,2350.84,D05,171.0,True,2025-09,2025-09-22/2025-09-28,high,University
MR206754,2025-09-27 13:54:17,,bus stop damage,3.0,37.69316964315591,-122.419582076401,River Rd,PHONE,895.17,D03,171.0,True,2025-09,2025-09-22/2025-09-28,medium,Civic East
MR213559,2025-09-27 14:12:45,,unsafe crossing,1.0,37.70611351155792,-122.397733241266,Pine Ave,,657.96,D04,171.0,True,2025-09,2025-09-22/2025-09-28,low,Bayview
MR205876,2025-09-27 16:11:30,2025-10-03 14:32:42,blocked lane,4.0,37.81387344781,-122.372582349509,Elm St,app,,D12,5.0,False,2025-09,2025-09-22/2025-09-28,high,Airport Link
MR201701,2025-09-27 18:51:00,,missing sign,4.0,37.805212,-122.426,Hillcrest Ave,web,,D11,171.0,True,2025-09,2025-09-22/2025-09-28,high,Medical Quarter
MR202909,2025-09-27 21:50:03,2025-09-28 12:57:43,bus stop damage,5.0,37.77352579252012,-122.396664386584,Maple Dr,app,825.86,D08,0.0,False,2025-09,2025-09-22/2025-09-28,high,Riverside
MR210441,2025-09-27 22:18:13,2025-10-03 11:07:42,blocked lane,5.0,37.68,-122.4083,Grant St,app,2158.58,D03,5.0,False,2025-09,2025-09-22/2025-09-28,high,Civic East
MR221419,2025-09-27 22:32:18,2025-10-12 16:26:12,broken traffic light,3.0,37.775429617825125,-122.51544346761,Transit Way,phone,2803.16,D05,14.0,False,2025-09,2025-09-22/2025-09-28,medium,University
MR215588,2025-09-27 23:05:00,2025-10-09 00:00:00,blocked lane,5.0,37.79120491602578,-122.496548643509,Elm St,phone,3376.99,,11.0,False,2025-09,2025-09-22/2025-09-28,high,North Commons
MR213162,2025-09-27 23:54:24,,blocked lane,4.0,37.71392219522222,-122.365663050277,Harbor Ave,phone,,D02,171.0,True,2025-09,2025-09-22/2025-09-28,high,Bayview
MR218156,2025-09-28 00:00:00,,broken traffic light,4.0,37.81794,-122.423,Pine Ave,email ,1872.44,D07,171.0,True,2025-09,2025-09-22/2025-09-28,high,Medical Quarter
MR210721,2025-09-28 00:38:49,,unsafe crossing,5.0,37.69842,-122.35459,Market St,web,753.0,,171.0,True,2025-09,2025-09-22/2025-09-28,high,Bayview
MR205955,2025-09-28 02:03:32,,missing sign,3.0,37.75412599120603,-122.465848126008,Grant St,app,349.41,D06,171.0,True,2025-09,2025-09-22/2025-09-28,medium,Central Exchange
MR210710,2025-09-28 03:02:59,2025-10-08 18:53:35,unsafe crossing,5.0,37.76196651250116,-122.384180653333,,phone,1173.66,D08,10.0,False,2025-09,2025-09-22/2025-09-28,high,Riverside
MR213444,2025-09-28 04:50:39,2025-10-06 08:44:20,sidewalk obstruction,3.0,37.71983277434744,-122.39476271906,,app,,D04,8.0,False,2025-09,2025-09-22/2025-09-28,medium,Bayview
MR216748,2025-09-28 07:37:57,2025-10-07 01:47:45,unsafe crossing,4.0,37.765150313043776,-122.370523217964,Transit Way,phone,549.4,,8.0,False,2025-09,2025-09-22/2025-09-28,high,Riverside
MR212772,2025-09-28 10:15:02,2025-10-08 08:25:09,bus stop damage,4.0,37.80259,-122.51833,Maple Dr,email,802.02,D02,9.0,False,2025-09,2025-09-22/2025-09-28,high,West Junction
MR220475,2025-09-28 10:16:50,2025-10-05 19:39:02,unsafe crossng,4.0,37.81034485083844,-122.522026722823,Hillcrest Ave,web,1988.69,D09,7.0,False,2025-09,2025-09-22/2025-09-28,high,West Junction
MR204369,2025-09-28 10:32:17,,broken traffic light,5.0,37.8113395878464,-122.378130053981,Market St,mobile app,3470.27,D12,171.0,True,2025-09,2025-09-22/2025-09-28,high,Airport Link
MR216696,2025-09-28 11:14:40,2025-10-19 05:50:00,broken traffic light,4.0,37.76052660690669,-122.470613202067,Broadway,app,2165.03,D06,20.0,False,2025-09,2025-09-22/2025-09-28,high,Central Exchange
MR209186,2025-09-28 18:08:10,2025-10-05 14:31:04,unsafe crossing,2.0,37.75687738720917,-122.51077607441,Grant St,app,894.04,D05,6.0,False,2025-09,2025-09-22/2025-09-28,low,University
MR209666,2025-09-28 19:16:47,,unsafe crossing,4.0,37.766039324788856,-122.403013816117,Elm St,app,704.75,D07,170.0,True,2025-09,2025-09-22/2025-09-28,high,Midtown
MR203171,2025-09-28 20:27:25,2025-06-10 17:39:00,sidewalk obstruction,3.0,37.83402645016188,-122.435457550666,Pine Ave,web,428.57,D11,-111.0,False,2025-09,2025-09-22/2025-09-28,medium,Medical Quarter
MR202240,2025-09-28 20:37:02,2025-10-04 09:22:27,missng sign,5.0,37.760364,-122.47562,Transit Way,app,501.95,D08,5.0,False,2025-09,2025-09-22/2025-09-28,high,Central Exchange
